Date,Open,High,Low,Close,Adj Close,Volume
2024-01-02,75.449997,76.000000,74.320000,74.790001,72.889549,2955000
2024-01-03,74.830002,76.809998,74.559998,76.599998,74.653557,4194300
2024-01-04,76.669998,77.129997,75.839996,75.970001,74.039558,3029400
2024-01-05,75.440002,76.449997,75.330002,75.839996,73.912857,2950700
2024-01-08,78.000000,79.669998,77.360001,79.360001,77.343422,6552400
2024-01-09,79.169998,79.449997,77.059998,77.110001,75.150589,4849100
2024-01-10,77.830002,78.760002,77.680000,78.250000,76.261627,3054700
2024-01-11,78.769997,79.800003,77.540001,79.709999,77.684525,4023900
2024-01-12,79.940002,80.269997,79.190002,79.309998,77.294685,4843200
2024-01-16,79.000000,79.570000,78.500000,79.519997,77.499352,4348300
2024-01-17,78.500000,78.800003,76.900002,77.660004,75.686630,4928300
2024-01-18,78.709999,79.000000,77.699997,78.410004,76.417572,3076500
2024-01-19,79.120003,84.760002,79.120003,83.190002,81.076103,9445900
2024-01-22,83.739998,83.790001,81.000000,81.139999,79.431480,4248200
2024-01-23,81.000000,82.470001,80.540001,82.430000,80.694305,2673300
2024-01-24,83.500000,84.919998,83.000000,83.709999,81.947357,3637800
2024-01-25,84.500000,85.040001,83.010002,83.040001,81.291466,2723300
2024-01-26,82.510002,84.379997,82.120003,84.220001,82.446617,2927500
2024-01-29,84.379997,84.669998,83.349998,83.410004,81.653679,2710300
2024-01-30,85.720001,86.449997,84.320000,84.800003,83.014404,3838900
2024-01-31,83.279999,83.589996,81.820000,82.879997,81.134827,3587200
2024-02-01,83.599998,85.980003,83.000000,85.779999,83.973778,2729300
2024-02-02,85.629997,86.900002,85.220001,86.320000,84.502403,3683600
2024-02-05,86.529999,86.870003,84.760002,85.709999,83.905243,2204200
2024-02-06,85.730003,85.989998,82.160004,82.680000,80.939041,5013800
2024-02-07,83.440002,83.830002,82.779999,83.739998,81.976723,2964200
2024-02-08,83.610001,85.139999,83.510002,84.800003,83.014404,2993800
2024-02-09,85.250000,86.650002,85.010002,86.199997,84.384926,2315700
2024-02-12,86.500000,86.889999,85.830002,86.620003,84.796082,2979100
2024-02-13,84.989998,85.190002,83.449997,83.980003,82.211685,3144300
2024-02-14,85.059998,86.230003,84.720001,86.040001,84.228302,2361300
2024-02-15,85.480003,85.910004,82.419998,82.720001,80.978210,4418500
2024-02-16,83.300003,85.320000,82.790001,84.209999,82.436829,4839800
2024-02-20,83.879997,83.989998,81.220001,82.459999,80.723679,3111100
2024-02-21,81.290001,81.809998,80.489998,81.389999,79.676216,3365300
2024-02-22,85.959999,89.120003,85.400002,87.790001,85.941444,8284100
2024-02-23,89.059998,92.680000,88.000000,90.349998,88.447540,6997300
2024-02-26,92.620003,94.989998,91.800003,92.769997,90.816589,8175400
2024-02-27,93.000000,93.480003,90.730003,91.559998,89.632065,5888100
2024-02-28,92.099998,94.370003,91.269997,93.250000,91.286484,5909800
2024-02-29,91.000000,94.800003,91.000000,94.660004,92.666794,14317000
2024-03-01,124.669998,131.059998,116.449997,124.589996,121.966560,61956200
2024-03-04,123.949997,129.050003,120.800003,121.779999,119.215736,23836000
2024-03-05,120.750000,121.519997,113.889999,117.750000,115.270592,15019200
2024-03-06,119.449997,120.559998,116.959999,118.500000,116.004807,10569100
2024-03-07,120.000000,122.019997,119.309998,120.500000,117.962685,9644300
2024-03-08,120.290001,120.769997,114.949997,116.250000,113.802177,11006600
2024-03-11,115.480003,116.830002,113.629997,115.860001,113.420387,5936800
2024-03-12,117.300003,118.290001,113.400002,113.550003,111.159042,6570000
2024-03-13,113.500000,114.330002,109.330002,110.000000,107.683784,7162000
2024-03-14,110.699997,111.410004,105.000000,106.449997,104.208519,8069800
2024-03-15,107.040001,108.980003,105.639999,107.000000,104.746956,9153900
2024-03-18,106.989998,107.870003,104.660004,106.629997,104.384735,7403800
2024-03-19,107.019997,108.879997,105.050003,107.519997,105.255997,7971700
2024-03-20,107.910004,111.330002,106.059998,111.070000,108.731247,9600200
