Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,384.369995,386.429993,377.829987,380.820007,369.257111,74850700
2023-01-04,383.179993,385.880005,380.000000,383.760010,372.107819,85934100
2023-01-05,381.720001,381.839996,378.760010,379.380005,367.860840,76970500
2023-01-06,382.609985,389.250000,379.410004,388.079987,376.296631,104189600
2023-01-09,390.369995,393.700012,387.670013,387.859985,376.083313,73978100
2023-01-10,387.250000,390.649994,386.269989,390.579987,378.720673,65358100
2023-01-11,392.230011,395.600006,391.380005,395.519989,383.510681,68881100
2023-01-12,396.670013,398.489990,392.420013,396.959991,384.907013,90157700
2023-01-13,393.619995,399.100006,393.339996,398.500000,386.400238,63903900
2023-01-17,398.480011,400.230011,397.059998,397.769989,385.692413,62677300
2023-01-18,399.010010,400.119995,391.279999,391.489990,379.603119,99632300
2023-01-19,389.359985,391.079987,387.260010,388.640015,376.839600,86958900
2023-01-20,390.100006,396.040009,388.380005,395.880005,383.859833,91806400
2023-01-23,396.720001,402.649994,395.720001,400.630005,388.465607,84178800
2023-01-24,398.880005,401.149994,397.640015,400.200012,388.048676,59524900
2023-01-25,395.950012,400.700012,393.559998,400.350006,388.194092,84800300
2023-01-26,403.130005,404.920013,400.029999,404.750000,392.460480,72287400
2023-01-27,403.660004,408.160004,403.440002,405.679993,393.362274,68346200
2023-01-30,402.799988,405.130005,400.279999,400.589996,388.426819,74202000
2023-01-31,401.130005,406.529999,400.769989,406.480011,394.137970,86811800
2023-02-01,405.209991,413.670013,402.350006,410.799988,398.326782,101459200
2023-02-02,414.859985,418.309998,412.880005,416.779999,404.125214,101654500
2023-02-03,411.589996,416.970001,411.089996,412.350006,399.829712,94736800
2023-02-06,409.790009,411.290009,408.100006,409.829987,397.386230,60295300
2023-02-07,408.869995,416.489990,407.570007,415.190002,402.583527,90990700
2023-02-08,413.130005,414.529999,409.929993,410.649994,398.181366,76227500
2023-02-09,414.410004,414.570007,405.809998,407.089996,394.729431,78694900
2023-02-10,405.859985,408.440002,405.010010,408.040009,395.650635,70769700
2023-02-13,408.720001,412.970001,408.239990,412.829987,400.295135,64913500
2023-02-14,411.239990,415.049988,408.510010,412.640015,400.110962,88389300
2023-02-15,410.350006,414.059998,409.470001,413.980011,401.410248,61555700
2023-02-16,408.790009,412.910004,408.140015,408.279999,395.883301,76431500
2023-02-17,406.059998,407.510010,404.049988,407.260010,394.894318,89257800
2023-02-21,403.059998,404.160004,398.820007,399.089996,386.972382,82655900
2023-02-22,399.519989,401.130005,397.019989,398.540009,386.439056,83742300
2023-02-23,401.559998,402.200012,396.250000,400.660004,388.494720,96242400
2023-02-24,395.420013,397.250000,393.640015,396.380005,384.344635,108194400
2023-02-27,399.869995,401.290009,396.750000,397.730011,385.653656,80444700
2023-02-28,397.230011,399.279999,396.149994,396.260010,384.228271,96438600
2023-03-01,395.410004,396.690002,393.380005,394.739990,382.754425,99706800
2023-03-02,392.679993,398.690002,392.329987,397.809998,385.731262,85127800
2023-03-03,399.709991,404.450012,399.029999,404.190002,391.917480,90120000
2023-03-06,405.049988,407.450012,404.010010,404.470001,392.188934,72795900
2023-03-07,404.420013,404.670013,397.630005,398.269989,386.177216,108310600
2023-03-08,398.390015,399.709991,396.589996,398.920013,386.807495,74746600
2023-03-09,399.739990,401.480011,390.529999,391.559998,379.670959,111945300
2023-03-10,390.989990,393.160004,384.320007,385.910004,374.192505,189253000
2023-03-13,381.809998,390.390015,380.649994,385.359985,373.659210,157790000
2023-03-14,390.500000,393.450012,387.049988,391.730011,379.835846,149752400
2023-03-15,385.890015,389.489990,383.709991,389.279999,377.460205,172996900
2023-03-16,386.820007,396.470001,386.290009,396.109985,384.082825,143254200
2023-03-17,393.220001,394.399994,388.549988,389.989990,379.591858,140553400
2023-03-20,390.799988,394.170013,390.070007,393.739990,383.241852,93055800
2023-03-21,397.239990,399.410004,395.579987,398.910004,388.274048,91524200
2023-03-22,398.730011,402.489990,392.070007,392.109985,381.655304,111746600
2023-03-23,395.089996,399.290009,390.350006,393.170013,382.687073,119351300
2023-03-24,391.839996,395.839996,389.399994,395.750000,385.198273,107682400
2023-03-27,398.119995,398.920013,395.559998,396.489990,385.918549,74010400
2023-03-28,395.769989,396.489990,393.690002,395.600006,385.052246,62871700
2023-03-29,399.929993,401.600006,398.679993,401.350006,390.648956,77497900
2023-03-30,404.089996,404.350006,401.760010,403.700012,392.936340,69840000
2023-03-31,404.660004,409.700012,404.549988,409.390015,398.474609,112062600
2023-04-03,408.850006,411.369995,408.440002,410.950012,399.993011,67391100
2023-04-04,411.619995,411.920013,407.239990,408.670013,397.773804,66601500
2023-04-05,407.910004,408.700012,405.880005,407.600006,396.732330,65200200
2023-04-06,406.769989,409.480011,405.679993,409.190002,398.279938,63743300
2023-04-10,406.609985,409.690002,405.970001,409.609985,398.688690,63681000
2023-04-11,410.260010,411.179993,408.920013,409.720001,398.795807,59297900
2023-04-12,411.869995,412.170013,407.440002,408.049988,397.170319,86420400
2023-04-13,409.179993,413.839996,407.989990,413.470001,402.445801,85814800
2023-04-14,412.809998,415.089996,410.059998,412.459991,401.462708,78161500
2023-04-17,412.369995,413.959991,411.089996,413.940002,402.903320,66436400
2023-04-18,415.579987,415.720001,412.779999,414.209991,403.166107,63560000
2023-04-19,412.220001,415.079987,412.160004,414.140015,403.097961,55227300
2023-04-20,411.209991,413.700012,410.269989,411.880005,400.898254,75840400
2023-04-21,412.190002,412.679993,410.170013,412.200012,401.209686,73457400
2023-04-24,411.989990,413.070007,410.600006,412.630005,401.628235,64332100
2023-04-25,410.579987,411.160004,406.019989,406.079987,395.252838,97766700
2023-04-26,406.720001,407.839996,403.779999,404.359985,393.578735,80447000
2023-04-27,407.000000,412.690002,406.739990,412.410004,401.414063,92968400
2023-04-28,411.489990,415.940002,411.429993,415.929993,404.840210,89335600
2023-05-01,415.470001,417.619995,415.269989,415.510010,404.431427,62122300
2023-05-02,414.769989,414.820007,407.820007,410.839996,399.885925,103998500
2023-05-03,411.359985,413.869995,407.769989,408.019989,397.141113,91531800
2023-05-04,406.929993,407.269989,403.739990,405.130005,394.328186,94901900
2023-05-05,408.910004,413.720001,408.640015,412.630005,401.628235,87844000
2023-05-08,412.970001,413.239990,411.279999,412.739990,401.735291,50046800
2023-05-09,411.130005,412.089996,410.690002,410.929993,399.973511,49220100
2023-05-10,413.880005,414.540009,408.869995,412.850006,401.842377,96142900
2023-05-11,411.950012,412.429993,409.970001,412.130005,401.141541,70157100
2023-05-12,413.420013,413.640015,409.070007,411.589996,400.615967,70439400
2023-05-15,412.220001,413.429993,410.230011,413.010010,401.998108,54289400
2023-05-16,411.859985,412.820007,410.239990,410.250000,399.311707,57705500
2023-05-17,412.350006,415.859985,410.640015,415.230011,404.158936,87287000
2023-05-18,414.899994,419.670013,414.670013,419.230011,408.052277,97177200
2023-05-19,420.170013,420.720001,417.350006,418.619995,407.458466,103679700
2023-05-22,418.640015,420.390015,417.350006,418.790009,407.624023,60745400
2023-05-23,417.079987,418.720001,413.679993,414.089996,403.049286,86383500
2023-05-24,412.420013,412.820007,409.880005,411.089996,400.129211,89213700
2023-05-25,414.739990,416.160004,412.410004,414.649994,403.594330,90961600
2023-05-26,415.329987,420.769989,415.250000,420.019989,408.821167,93830000
2023-05-30,422.029999,422.579987,418.739990,420.179993,408.976898,72216000
2023-05-31,418.279999,419.220001,416.220001,417.850006,406.709076,110811800
2023-06-01,418.089996,422.920013,416.790009,421.820007,410.573212,88865000
2023-06-02,424.500000,428.739990,423.950012,427.920013,416.510529,91366700
2023-06-05,428.279999,429.619995,426.369995,427.100006,415.712433,65460200
2023-06-06,426.670013,428.579987,425.989990,428.029999,416.617615,64022200
2023-06-07,428.440002,429.619995,426.109985,426.549988,415.177032,85373300
2023-06-08,426.619995,429.600006,425.820007,429.130005,417.688293,61952800
2023-06-09,429.959991,431.989990,428.869995,429.899994,418.437714,85742800
2023-06-12,430.920013,433.880005,430.170013,433.799988,422.233765,76104300
2023-06-13,435.320007,437.329987,434.630005,436.660004,425.017548,95899700
2023-06-14,437.010010,439.059998,433.589996,437.179993,425.523621,100612100
2023-06-15,436.329987,443.899994,436.230011,442.600006,430.799133,110303100
2023-06-16,443.019989,443.609985,438.970001,439.459991,429.331726,114121300
2023-06-20,437.450012,438.369995,435.029999,437.179993,427.104279,76160400
2023-06-21,436.160004,436.989990,434.329987,434.940002,424.915955,76982300
2023-06-22,433.950012,436.619995,433.600006,436.510010,426.449738,70637200
2023-06-23,432.929993,435.059998,432.470001,433.209991,423.225769,92074500
2023-06-26,432.619995,434.609985,431.190002,431.440002,421.496613,72823600
2023-06-27,432.350006,436.809998,431.880005,436.170013,426.117554,72813700
2023-06-28,435.049988,437.440002,434.410004,436.390015,426.332520,75636000
2023-06-29,435.959991,438.279999,435.540009,438.109985,428.012878,67882300
2023-06-30,441.440002,444.299988,441.109985,443.279999,433.063751,104921500
2023-07-03,442.920013,444.079987,442.630005,443.790009,433.561920,32793400
2023-07-05,441.910004,443.890015,441.899994,443.130005,432.917175,58418400
2023-07-06,439.420013,440.100006,437.059998,439.660004,429.527161,80658300
2023-07-07,438.630005,442.640015,438.299988,438.549988,428.442719,86076100
2023-07-10,438.179993,439.839996,437.589996,439.660004,429.527161,62443500
2023-07-11,440.450012,442.970001,439.440002,442.459991,432.262573,64463800
2023-07-12,446.390015,447.480011,444.910004,446.019989,435.740509,91924500
2023-07-13,447.899994,450.380005,447.450012,449.559998,439.198975,72425200
2023-07-14,450.480011,451.359985,448.489990,449.279999,438.925415,69761800
2023-07-17,449.130005,451.929993,449.079987,450.839996,440.449463,52680200
2023-07-18,450.500000,454.859985,450.049988,454.190002,443.722290,80744400
2023-07-19,455.010010,456.429993,454.109985,455.200012,444.709015,65891700
2023-07-20,454.170013,455.100006,451.440002,452.179993,441.758575,70591600
2023-07-21,453.959991,454.170013,452.170013,452.179993,441.758575,71245400
2023-07-24,453.369995,455.040009,452.299988,454.200012,443.732056,54023400
2023-07-25,453.920013,456.739990,453.869995,455.440002,444.943481,55191200
2023-07-26,454.470001,456.989990,453.380005,455.510010,445.011841,71052900
2023-07-27,459.019989,459.440002,451.549988,452.489990,442.061493,92194400
2023-07-28,455.880005,457.779999,452.489990,456.920013,446.389374,80011800
2023-07-31,457.410004,458.160004,456.049988,457.790009,447.239319,62040400
2023-08-01,456.269989,457.250000,455.489990,456.480011,445.959503,55291500
2023-08-02,453.250000,453.519989,449.350006,450.130005,439.755829,93933400
