Date,Open,High,Low,Close,Adj Close,Volume
2023-04-24,27.013000,27.365999,26.671000,27.042000,27.024448,339282000
2023-04-25,27.077999,27.247000,26.225000,26.240999,26.223967,378527000
2023-04-26,27.002001,27.330000,26.705000,26.955999,26.938501,406337000
2023-04-27,27.363001,27.495001,26.625000,27.226000,27.208332,377161000
2023-04-28,27.225000,27.757999,27.070999,27.749001,27.730991,292216000
2023-05-01,27.840000,29.058001,27.780001,28.910000,28.891235,570329000
2023-05-02,28.680000,28.836000,28.083000,28.209999,28.191689,402730000
2023-05-03,27.840000,28.367001,27.472000,27.802000,27.783957,383387000
2023-05-04,27.650999,27.858999,27.240000,27.562000,27.544109,321850000
2023-05-05,27.826000,28.754999,27.731001,28.680000,28.661386,361494000
2023-05-08,28.521999,29.219999,28.350000,29.150999,29.132078,344979000
2023-05-09,28.899000,28.973000,28.450001,28.570999,28.552458,314869000
2023-05-10,29.004999,29.113001,28.461000,28.885000,28.866255,369350000
2023-05-11,28.896000,28.950001,28.246000,28.577999,28.559448,322149000
2023-05-12,28.528999,28.780001,28.046000,28.340000,28.321606,274222000
2023-05-15,28.507999,28.969000,28.152000,28.952999,28.934208,293926000
2023-05-16,28.841000,29.870001,28.832001,29.212999,29.194040,449405000
2023-05-17,29.584000,30.198999,29.430000,30.177999,30.158415,432535000
2023-05-18,30.410000,31.827999,30.320000,31.677999,31.657438,748725000
2023-05-19,31.535999,31.580000,30.916000,31.264000,31.243710,473908000
2023-05-22,30.900999,31.520000,30.680000,31.176001,31.155767,372000000
2023-05-23,31.000000,31.288000,30.631001,30.688000,30.668081,356253000
2023-05-24,30.209999,30.607000,29.806000,30.538000,30.518181,721419000
2023-05-25,38.522999,39.480000,36.634998,37.980000,37.955341,1543911000
2023-05-26,37.889999,39.169998,37.549999,38.945999,38.920723,714397000
2023-05-30,40.595001,41.938000,39.949001,40.111000,40.084972,923401000
2023-05-31,39.487999,40.294998,37.821999,37.834000,37.809444,1002580000
2023-06-01,38.488998,40.049999,38.340000,39.770000,39.744190,635873000
2023-06-02,40.097000,40.500000,39.057999,39.327000,39.301476,482731000
2023-06-05,38.909000,39.564999,38.707001,39.171001,39.145580,396094000
2023-06-06,38.830002,39.160000,38.147999,38.653999,38.628914,388729000
2023-06-07,38.915001,39.499001,37.355999,37.474998,37.454552,511998000
2023-06-08,37.723999,38.863998,37.505001,38.509998,38.488995,417772000
2023-06-09,39.036999,39.710999,38.567001,38.770000,38.748844,427717000
2023-06-12,39.200001,39.529999,38.618000,39.481998,39.460457,388701000
2023-06-13,40.186001,41.101002,39.740002,41.021999,40.999619,613208000
2023-06-14,40.824001,43.000000,40.551998,42.997002,42.973541,740465000
2023-06-15,42.602001,43.289001,42.146999,42.653000,42.629730,568622000
2023-06-16,43.450001,43.721001,42.660999,42.692001,42.668709,655709000
2023-06-20,42.998001,43.990002,42.674000,43.807999,43.784096,451153000
2023-06-21,43.500999,43.615002,42.080002,43.044998,43.021511,551603000
2023-06-22,42.252998,43.425999,42.234001,43.025002,43.001526,417737000
2023-06-23,42.464001,42.808998,42.014999,42.209000,42.185970,358140000
2023-06-26,42.460999,42.764000,40.099998,40.632000,40.609825,594322000
2023-06-27,40.799000,41.939999,40.448002,41.875999,41.853149,462175000
2023-06-28,40.660000,41.845001,40.518002,41.117001,41.094566,582639000
2023-06-29,41.557999,41.599998,40.599998,40.821999,40.799728,380514000
2023-06-30,41.680000,42.549999,41.500999,42.301998,42.278919,501148000
2023-07-03,42.516998,42.897999,42.202000,42.412998,42.389858,198209000
2023-07-05,42.134998,43.176998,42.084999,42.317001,42.293915,323618000
2023-07-06,41.844002,42.179001,41.346001,42.103001,42.080029,303582000
2023-07-07,42.321999,43.214001,42.180000,42.502998,42.479805,355881000
2023-07-10,42.657001,42.811001,41.648998,42.180000,42.156982,353908000
2023-07-11,42.480999,42.757999,42.067001,42.404999,42.381863,298244000
2023-07-12,43.033001,43.935001,42.777000,43.902000,43.878048,481277000
2023-07-13,44.518002,46.154999,44.492001,45.977001,45.951920,478204000
2023-07-14,46.583000,48.088001,45.060001,45.469002,45.444195,772075000
2023-07-17,46.289001,46.495998,45.262001,46.460999,46.435650,510488000
2023-07-18,46.701000,47.896000,45.734001,47.493999,47.468086,569164000
2023-07-19,47.464001,47.818001,46.742001,47.077000,47.051315,427502000
2023-07-20,46.507000,47.087002,45.062000,45.520000,45.495159,537865000
2023-07-21,45.787998,45.866001,44.099998,44.308998,44.284824,963769000
2023-07-24,44.730999,45.109001,44.040001,44.612000,44.587662,382516000
2023-07-25,44.941002,46.182999,44.923000,45.679001,45.654079,348081000
2023-07-26,46.021000,46.053001,44.630001,45.452000,45.427200,364237000
2023-07-27,46.519001,47.395000,45.750000,45.900002,45.874958,455976000
2023-07-28,46.667999,47.027000,46.381001,46.750000,46.724495,331194000
2023-07-31,46.754002,47.130001,46.506001,46.729000,46.703503,251055000
2023-08-01,46.459999,46.900002,46.027000,46.507000,46.481625,237858000
2023-08-02,45.831001,45.840000,43.387001,44.269001,44.244846,530142000
2023-08-03,43.799999,45.118000,43.799999,44.514999,44.490715,324176000
2023-08-04,44.985001,45.641998,44.393002,44.680000,44.655624,362666000
2023-08-07,45.111000,45.540001,44.563000,45.417000,45.392223,322154000
2023-08-08,44.853001,45.242001,44.056000,44.664001,44.639633,353843000
2023-08-09,44.273998,44.312000,42.133999,42.554001,42.530785,586449000
2023-08-10,42.160000,43.574001,41.834999,42.388000,42.364880,492705000
2023-08-11,41.750999,42.018002,40.639000,40.855000,40.832710,533085000
2023-08-14,40.486000,43.799999,40.311001,43.752998,43.729126,690286000
2023-08-15,44.560001,45.268002,43.709999,43.939999,43.916027,676512000
2023-08-16,44.520000,44.674999,43.405998,43.486000,43.462273,527451000
2023-08-17,43.970001,44.062000,43.000999,43.344002,43.320351,452395000
2023-08-18,42.634998,43.577999,41.660000,43.299000,43.275375,583768000
2023-08-21,44.493999,47.064999,44.222000,46.966999,46.941376,692573000
2023-08-22,48.134998,48.187000,45.333000,45.667999,45.643082,755293000
2023-08-23,45.866001,47.200001,45.208000,47.116001,47.090298,779046000
2023-08-24,50.216000,50.265999,47.159000,47.162998,47.137268,1156044000
2023-08-25,47.012001,47.805000,45.023998,46.018002,45.992893,925341000
2023-08-28,46.481998,46.980000,44.888000,46.834999,46.809444,685192000
2023-08-29,46.666000,49.081001,46.390999,48.784000,48.757381,701397000
2023-08-30,49.043999,49.926998,48.424999,49.264000,49.237118,735206000
2023-08-31,49.380001,49.743999,48.958000,49.355000,49.328072,528570000
2023-09-01,49.762001,49.799999,48.141998,48.508999,48.482536,463830000
2023-09-05,48.223000,48.851002,47.860001,48.548000,48.521511,382653000
2023-09-06,48.441002,48.549000,46.580002,47.061001,47.039196,468670000
2023-09-07,45.525002,46.344002,45.152000,46.241001,46.219582,433330000
2023-09-08,45.942001,46.605999,45.271000,45.571999,45.550884,473069000
2023-09-11,46.147999,46.162998,44.312000,45.178001,45.157074,473966000
2023-09-12,44.737999,45.673000,44.530998,44.869999,44.849209,349256000
2023-09-13,44.599998,45.930000,44.502998,45.485001,45.463928,398355000
2023-09-14,45.950001,45.987000,45.131001,45.581001,45.559887,370097000
2023-09-15,45.341000,45.598999,43.807999,43.900002,43.879665,506831000
2023-09-18,42.748001,44.242001,42.000000,43.966000,43.945629,500271000
2023-09-19,43.833000,43.966000,43.001999,43.520000,43.499836,373064000
2023-09-20,43.599998,43.903000,42.223000,42.238998,42.219433,367108000
2023-09-21,41.583000,42.099998,40.980000,41.016998,40.997993,450736000
2023-09-22,41.571999,42.115002,41.230999,41.610001,41.590721,479236000
2023-09-25,41.591000,42.535999,41.176998,42.222000,42.202438,419091000
2023-09-26,42.000999,42.820000,41.654999,41.910999,41.891582,402282000
2023-09-27,42.330002,42.872002,41.629002,42.467999,42.448326,444935000
2023-09-28,42.459999,43.445999,42.115002,43.089001,43.069038,424663000
2023-09-29,43.827000,44.144001,43.306999,43.499001,43.478848,397830000
2023-10-02,44.029999,45.174999,43.861000,44.782001,44.761250,433298000
2023-10-03,44.807999,45.130001,43.245998,43.516998,43.496834,470850000
2023-10-04,43.742001,44.143002,43.292000,44.041000,44.020599,361821000
2023-10-05,44.049999,44.900002,43.888000,44.688000,44.667297,393483000
2023-10-06,44.193001,45.789001,44.026001,45.762001,45.740803,434436000
2023-10-09,44.841999,45.605000,44.368000,45.272999,45.252026,409675000
2023-10-10,45.310001,46.258999,45.088001,45.798000,45.776783,368582000
2023-10-11,46.195999,46.859001,46.049999,46.806000,46.784325,378137000
2023-10-12,46.777000,47.609001,46.330002,46.945000,46.923248,481325000
2023-10-13,46.959999,47.116001,45.279999,45.460999,45.439938,474115000
2023-10-16,45.063000,46.224998,44.911999,46.095001,46.073647,375099000
2023-10-17,44.000000,44.754002,42.480000,43.938000,43.917648,812333000
2023-10-18,42.591000,43.219002,41.825001,42.195999,42.176453,627294000
2023-10-19,42.811001,43.297001,41.882000,42.101002,42.081497,501233000
2023-10-20,41.889999,42.470001,41.077999,41.387001,41.367828,477266000
2023-10-23,41.229000,43.248001,40.945000,42.974998,42.955090,478530000
2023-10-24,43.077000,43.696999,42.691002,43.662998,43.642765,401463000
2023-10-25,43.397999,43.650002,41.555000,41.778999,41.759644,398379000
2023-10-26,41.853001,42.256001,39.880001,40.326000,40.307320,541001000
2023-10-27,41.130001,41.206001,40.014999,40.500000,40.481239,416784000
2023-10-30,41.087002,41.765999,40.480999,41.160999,41.141933,388028000
2023-10-31,40.450001,40.879002,39.230000,40.779999,40.761112,517969000
2023-11-01,40.883999,42.381001,40.868999,42.325001,42.305397,437593000
2023-11-02,43.327999,43.883999,42.894001,43.506001,43.485847,409172000
2023-11-03,44.020000,45.308998,43.723000,45.005001,44.984150,424610000
2023-11-06,45.285000,45.935001,44.898998,45.750999,45.729805,400733000
2023-11-07,45.719002,46.217999,45.158001,45.955002,45.933712,343165000
2023-11-08,46.099998,46.867001,45.967999,46.574001,46.552422,346719000
2023-11-09,47.466999,48.230000,46.750000,46.950001,46.928246,540496000
2023-11-10,47.500000,48.472000,47.283001,48.334999,48.312607,421245000
2023-11-13,48.320000,49.116001,48.098999,48.619999,48.597473,384136000
2023-11-14,49.680000,49.834000,49.040001,49.655998,49.632996,416954000
2023-11-15,49.935001,49.959999,48.200001,48.888000,48.865353,475497000
2023-11-16,48.679001,49.525002,48.330002,49.480000,49.457077,339756000
2023-11-17,49.523998,49.716999,49.007000,49.298000,49.275166,325205000
2023-11-20,49.312000,50.548000,49.181000,50.409000,50.385651,414120000
2023-11-21,50.125999,50.516998,49.222000,49.944000,49.920860,565747000
2023-11-22,49.852001,50.334999,47.689999,48.716000,48.693432,899420000
2023-11-24,48.470001,48.921001,47.744999,47.776001,47.753868,294645000
2023-11-27,47.799999,48.529999,47.652000,48.242001,48.219654,395662000
2023-11-28,48.236000,48.323002,47.473000,47.820999,47.798843,401491000
2023-11-29,48.379002,48.762001,47.860001,48.139999,48.117699,382005000
2023-11-30,48.023998,48.110001,46.422001,46.770000,46.748333,526247000
2023-12-01,46.525002,47.200001,46.187000,46.764999,46.743332,369317000
2023-12-04,46.077000,46.077000,45.009998,45.509998,45.488918,437543000
2023-12-05,45.466000,46.599998,45.271000,46.566002,46.548523,371718000
2023-12-06,47.215000,47.387001,45.411999,45.502998,45.485920,380590000
2023-12-07,45.700001,46.629002,45.604000,46.596001,46.578510,350823000
2023-12-08,46.595001,47.741001,46.549999,47.506001,47.488167,359224000
2023-12-11,47.491001,47.530998,45.830002,46.626999,46.609497,509728000
2023-12-12,46.046001,47.666000,46.046001,47.657001,47.639107,372387000
2023-12-13,47.629002,48.594002,47.608002,48.088001,48.069954,447792000
2023-12-14,48.389999,48.669998,47.422001,48.349998,48.331848,391232000
2023-12-15,48.194000,49.403999,48.119999,48.889999,48.871647,479948000
2023-12-18,49.400002,50.432999,49.150002,50.077000,50.058201,412587000
2023-12-19,49.424000,49.700001,48.895000,49.604000,49.585377,464444000
2023-12-20,49.654999,49.999001,48.098000,48.111000,48.092937,397894000
2023-12-21,48.811001,49.095001,48.418999,48.990002,48.971611,300425000
2023-12-22,49.195000,49.382999,48.466999,48.830002,48.811672,252507000
2023-12-26,48.967999,49.599998,48.959999,49.278999,49.260498,244200000
2023-12-27,49.511002,49.680000,49.084999,49.417000,49.398449,233648000
2023-12-28,49.643002,49.883999,49.411999,49.521999,49.503410,246587000
2023-12-29,49.813000,49.997002,48.750999,49.521999,49.503410,389293000
