Date,Open,High,Low,Close,Adj Close,Volume
2024-01-02,28.000000,28.700001,27.587999,28.545000,28.545000,19042000
2024-01-03,27.725000,28.789000,27.652000,28.063999,28.063999,16776000
2024-01-04,28.049999,29.548000,27.627001,28.879999,28.879999,23111000
2024-01-05,28.879999,29.888000,28.757000,29.212999,29.212999,23431000
2024-01-08,29.489000,32.181999,29.351999,32.028000,32.028000,42626000
2024-01-09,31.833000,34.917999,31.721001,34.373001,34.373001,67033000
2024-01-10,34.700001,35.799000,33.223999,34.237999,34.237999,53454000
2024-01-11,34.484001,35.518002,33.074001,34.331001,34.331001,41729000
2024-01-12,34.553001,34.948002,33.828999,33.956001,33.956001,22892000
2024-01-16,34.055000,35.200001,32.431000,32.631001,32.631001,47329000
2024-01-17,32.050999,32.200001,30.575001,31.823000,31.823000,35858000
2024-01-18,33.000999,33.400002,30.646999,31.143999,31.143999,48751000
2024-01-19,34.756001,42.868999,33.888000,42.335999,42.335999,231125000
2024-01-22,45.634998,48.585999,41.019001,43.624001,43.624001,188233000
2024-01-23,43.599998,45.827000,41.653999,45.737999,45.737999,96772000
2024-01-24,47.129002,49.678001,46.022999,47.019001,47.019001,121170000
2024-01-25,47.611000,48.366001,46.611000,47.557999,47.557999,67173000
2024-01-26,46.709999,48.325001,45.970001,47.415001,47.415001,50356000
2024-01-29,47.567001,49.571999,47.189999,49.567001,49.567001,115251000
2024-01-30,54.731998,55.444000,50.117001,51.297001,51.297001,179564000
2024-01-31,50.334999,54.599998,50.333000,52.960999,52.960999,119973000
2024-02-01,54.000000,58.761002,53.599998,58.349998,58.349998,136096000
2024-02-02,59.251999,60.599998,56.500000,57.963001,57.963001,121896000
2024-02-05,58.987999,67.000000,58.794998,66.334999,66.334999,175964000
2024-02-06,67.300003,68.599998,62.581001,68.158997,68.158997,184890000
2024-02-07,67.500000,69.976997,66.000000,68.360001,68.360001,123330000
2024-02-08,67.075996,71.448997,66.605003,69.800003,69.800003,94137000
2024-02-09,71.004997,74.516998,70.889999,74.028999,74.028999,108348000
2024-02-12,76.134003,81.000000,74.507004,77.301003,77.301003,168723000
2024-02-13,75.000000,80.000000,74.551003,79.149002,79.149002,144805000
2024-02-14,82.331001,88.602997,82.087997,88.055000,88.055000,201286000
2024-02-15,94.500000,100.635002,91.771004,100.400002,100.400002,252406000
2024-02-16,104.550003,107.787003,80.114998,80.332001,80.332001,340383000
2024-02-20,79.000000,80.199997,69.250000,78.757004,78.757004,254126000
2024-02-21,74.974998,77.250000,70.807999,73.417000,73.417000,149629000
2024-02-22,86.499001,100.353996,83.400002,97.552002,97.552002,253727000
2024-02-23,93.816002,99.500000,82.402000,86.000999,86.000999,193844000
2024-02-26,88.446999,89.596001,83.001999,87.634003,87.634003,96078000
2024-02-27,86.293999,86.900002,81.400002,85.111000,85.111000,69104000
2024-02-28,82.000000,84.650002,81.199997,81.653999,81.653999,60325000
2024-02-29,83.900002,89.052002,83.900002,86.612000,86.612000,88429000
2024-03-01,88.188004,92.699997,88.099998,90.547997,90.547997,108816000
2024-03-04,103.900002,115.500000,102.033997,107.433998,107.433998,201621000
2024-03-05,103.500000,109.750000,97.610001,109.083000,109.083000,133044000
2024-03-06,115.800003,116.949997,109.199997,112.470001,112.470001,118933000
2024-03-07,113.300003,116.205002,109.029999,115.975998,115.975998,88243000
2024-03-08,121.199997,122.900002,109.199997,114.000999,114.000999,117506000
2024-03-11,110.025002,111.099998,102.500000,108.022003,108.022003,71155000
2024-03-12,112.429001,116.632004,109.400002,116.300003,116.300003,67473000
